id_cliente,genero,cidadao_senior,parceiro,dependentes,permanencia_meses,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,tv_streaming,filmes_streaming,contrato,fatura_sem_papel,metodo_pagamento,cobrancas_mensais,cobrancas_totais,evasao,ticket_medio,cliente_novo
9979-rgmzt,feminino,0,nao,nao,7,sim,nao,fibra_otica,nao,sim,nao,nao,sim,sim,um_ano,sim,cheque_enviado,94.05,633.45,0,79.18125,0
6437-udqjm,feminino,1,sim,nao,72,sim,sim,dsl,sim,sim,sim,nao,sim,sim,dois_anos,sim,cartao_credito,84.1,6129.65,0,83.96780821917808,0
1226-ienzn,masculino,1,nao,nao,16,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,78.75,1218.25,0,71.66176470588235,0
2108-glpqb,masculino,0,sim,nao,25,sim,sim,dsl,nao,nao,sim,nao,nao,nao,mensal,nao,cartao_credito,55.55,1405.3,0,54.05,0
9259-pacgq,feminino,0,sim,nao,34,sim,sim,dsl,sim,sim,nao,sim,nao,nao,mensal,nao,cheque_eletronico,62.65,2274.9,1,64.99714285714286,0
4415-ijztp,feminino,0,nao,nao,1,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,74.5,74.5,1,37.25,1
1465-vindh,feminino,0,sim,sim,10,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,mensal,sim,cartao_credito,102.1,1068.85,1,97.16818181818181,0
5474-lamuq,masculino,0,sim,nao,24,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,20.1,533.9,0,21.355999999999998,0
3468-drvqj,feminino,0,sim,sim,10,sim,sim,dsl,sim,sim,nao,nao,sim,nao,um_ano,nao,cheque_eletronico,70.3,676.15,0,61.46818181818182,0
1122-yjbcs,masculino,0,sim,nao,69,sim,nao,dsl,sim,sim,nao,nao,nao,nao,um_ano,sim,cartao_credito,53.65,3804.4,0,54.34857142857143,0
4990-aldgw,masculino,0,nao,nao,57,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,20.75,1118.8,0,19.28965517241379,0
4816-okwnx,masculino,0,sim,sim,50,sim,nao,fibra_otica,nao,sim,sim,sim,sim,sim,um_ano,sim,transferencia_bancaria,103.4,5236.4,0,102.67450980392157,0
3315-ikyzq,masculino,0,sim,sim,28,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,sim,nao,um_ano,nao,cheque_enviado,50.8,1386.8,0,47.820689655172416,0
2810-ftlem,feminino,0,nao,nao,16,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,50.15,762.25,1,44.838235294117645,0
4747-lcaql,masculino,0,nao,nao,25,sim,nao,dsl,sim,sim,nao,sim,sim,sim,mensal,sim,cheque_enviado,79.0,1902.0,0,73.15384615384616,0
3411-wlrsq,feminino,1,sim,nao,3,sim,nao,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,sim,transferencia_bancaria,74.6,239.05,0,59.7625,1
0898-xcgtf,masculino,0,sim,nao,61,sim,sim,fibra_otica,nao,nao,nao,nao,sim,sim,um_ano,sim,transferencia_bancaria,96.5,5673.7,0,91.51129032258065,0
8006-pycsw,feminino,0,nao,nao,2,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.1,39.8,0,13.266666666666666,1
8249-thvec,masculino,0,sim,sim,51,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.4,997.75,0,19.1875,0
8722-prfdv,feminino,0,sim,sim,71,sim,nao,dsl,sim,nao,sim,nao,sim,sim,dois_anos,nao,cartao_credito,77.55,5574.35,0,77.42152777777778,0
2164-soqxl,feminino,0,sim,sim,20,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.05,406.05,0,19.335714285714285,0
4020-kiudi,masculino,0,sim,sim,6,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cartao_credito,19.85,138.85,0,19.835714285714285,1
5850-bdwcy,feminino,0,nao,nao,6,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.2,123.65,0,17.664285714285715,1
2038-yseze,feminino,0,nao,nao,29,sim,sim,dsl,sim,sim,nao,sim,nao,nao,mensal,nao,cheque_enviado,67.45,1801.1,0,60.03666666666666,0
0827-itjph,masculino,0,nao,nao,36,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,18.55,689.0,0,18.62162162162162,0
8799-oxzmd,feminino,0,nao,nao,28,nao,sem_servico_telefone,dsl,nao,nao,sim,nao,nao,nao,mensal,sim,cheque_enviado,29.75,790.7,0,27.26551724137931,0
1925-tible,feminino,0,sim,nao,7,sim,sim,fibra_otica,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,86.5,582.5,1,72.8125,0
1705-guhpv,feminino,0,nao,nao,63,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,24.2,1618.2,0,25.284375,0
4779-zgick,masculino,0,sim,sim,48,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,23.55,1173.35,0,23.945918367346938,0
0048-pihnl,feminino,0,sim,nao,49,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,transferencia_bancaria,20.45,900.9,0,18.018,0
0818-ocpzo,masculino,1,nao,nao,27,sim,sim,fibra_otica,nao,sim,nao,nao,nao,nao,mensal,sim,cheque_eletronico,81.45,2122.05,1,75.78750000000001,0
3967-kxaps,masculino,0,sim,nao,72,sim,sim,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,92.3,6719.9,0,92.05342465753424,0
1447-giqmr,masculino,0,sim,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.15,69.15,1,34.575,1
3704-ieaxf,feminino,0,sim,sim,72,nao,sem_servico_telefone,dsl,nao,sim,nao,sim,sim,sim,dois_anos,nao,cartao_credito,53.65,3784.0,0,51.83561643835616,0
6810-vcaex,feminino,0,nao,nao,47,nao,sem_servico_telefone,dsl,sim,sim,nao,sim,nao,nao,um_ano,nao,cartao_credito,39.65,1798.65,0,37.471875000000004,0
0674-eyyzv,feminino,0,nao,nao,1,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,sim,cheque_eletronico,54.65,54.65,0,27.325,1
4480-mbmlb,feminino,0,nao,nao,36,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,um_ano,sim,transferencia_bancaria,104.8,3886.45,0,105.03918918918919,0
1395-ofuwc,masculino,0,sim,sim,43,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cartao_credito,29.3,1224.05,0,27.81931818181818,0
0822-qgcxa,feminino,1,sim,nao,27,sim,sim,dsl,nao,sim,sim,sim,sim,sim,mensal,nao,cheque_eletronico,83.85,2310.2,0,82.50714285714285,0
0872-nxjys,feminino,0,nao,nao,9,sim,nao,fibra_otica,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,79.55,723.4,1,72.34,0
2832-kjcrd,feminino,0,nao,nao,38,sim,sim,fibra_otica,nao,nao,sim,sim,sim,sim,mensal,sim,cheque_eletronico,103.65,3988.5,0,102.26923076923077,0
3588-wsttj,feminino,1,nao,nao,35,sim,sim,fibra_otica,sim,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,99.05,3554.6,0,98.73888888888888,0
4075-wkniu,feminino,0,sim,sim,0,sim,sim,dsl,nao,sim,sim,sim,sim,nao,dois_anos,nao,cheque_enviado,73.35,0.0,0,0.0,1
5090-emgtc,feminino,0,sim,nao,59,sim,nao,fibra_otica,nao,sim,nao,sim,sim,sim,dois_anos,sim,cheque_enviado,100.05,6034.85,0,100.58083333333335,0
2346-czyil,masculino,0,nao,nao,27,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.35,531.6,0,18.985714285714288,0
3798-epwrr,feminino,1,nao,nao,2,sim,nao,dsl,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,43.95,85.1,0,28.366666666666664,1
6258-ngcng,masculino,0,nao,nao,7,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,23.5,173.0,0,21.625,0
4186-zbuew,feminino,0,nao,nao,36,sim,sim,dsl,nao,sim,nao,sim,nao,sim,um_ano,sim,cheque_enviado,70.7,2511.95,0,67.89054054054054,0
5274-xhaky,feminino,0,sim,sim,41,sim,sim,fibra_otica,sim,sim,nao,nao,sim,nao,mensal,sim,transferencia_bancaria,94.3,3893.6,0,92.70476190476191,0
1442-bqpvu,feminino,0,nao,nao,13,nao,sem_servico_telefone,dsl,nao,sim,nao,nao,nao,nao,mensal,nao,cheque_eletronico,29.15,357.15,0,25.510714285714283,0
3978-ynkdd,masculino,0,nao,sim,19,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,20.85,467.5,0,23.375,0
4940-khcwd,feminino,0,sim,nao,60,nao,sem_servico_telefone,dsl,sim,sim,nao,sim,nao,nao,dois_anos,nao,transferencia_bancaria,37.7,2288.7,0,37.51967213114754,0
9412-argbx,feminino,0,nao,sim,48,sim,nao,fibra_otica,nao,sim,sim,sim,sim,nao,dois_anos,sim,cheque_enviado,95.5,4627.85,1,94.44591836734695,0
1389-cxmlu,masculino,1,nao,nao,3,sim,sim,fibra_otica,nao,nao,sim,nao,sim,nao,mensal,nao,cheque_eletronico,91.05,289.1,1,72.275,1
9589-abept,masculino,0,sim,nao,69,sim,sim,fibra_otica,nao,sim,nao,sim,sim,nao,dois_anos,sim,cheque_enviado,92.45,6460.55,0,92.29357142857143,0
9388-zeyvt,masculino,0,nao,nao,43,nao,sem_servico_telefone,dsl,nao,nao,sim,sim,nao,sim,um_ano,nao,cheque_eletronico,44.15,1931.3,0,43.893181818181816,0
0305-sqecb,feminino,0,nao,sim,11,nao,sem_servico_telefone,dsl,sim,nao,nao,sim,nao,nao,um_ano,sim,cheque_enviado,36.05,402.6,0,33.550000000000004,0
7605-snlqg,feminino,0,sim,nao,45,sim,nao,dsl,nao,nao,sim,nao,nao,nao,mensal,sim,cartao_credito,50.25,2221.55,0,48.29456521739131,0
4670-tabxh,masculino,0,sim,nao,72,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,cartao_credito,109.75,7758.9,0,106.28630136986301,0
5561-nwevx,feminino,1,sim,nao,2,sim,sim,fibra_otica,nao,nao,sim,nao,nao,nao,mensal,nao,cheque_eletronico,79.2,172.85,1,57.61666666666667,1
0064-sudog,feminino,0,sim,sim,12,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,20.3,224.5,0,17.26923076923077,0
8561-nmtbd,feminino,0,sim,sim,67,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,um_ano,sim,cartao_credito,112.35,7388.45,0,108.65367647058824,0
5161-xeuvx,masculino,0,sim,nao,37,sim,sim,fibra_otica,nao,nao,sim,sim,sim,nao,dois_anos,nao,cheque_enviado,94.3,3460.95,0,91.07763157894736,0
8292-frfzq,feminino,0,nao,nao,39,nao,sem_servico_telefone,dsl,sim,sim,nao,sim,nao,nao,um_ano,nao,transferencia_bancaria,41.15,1700.9,0,42.5225,0
8591-nxrcv,feminino,0,nao,nao,41,sim,sim,dsl,sim,nao,sim,sim,nao,sim,mensal,sim,transferencia_bancaria,74.65,3090.65,0,73.58690476190476,0
7895-vonwt,feminino,0,nao,nao,25,nao,sem_servico_telefone,dsl,nao,nao,sim,nao,sim,sim,mensal,sim,cheque_eletronico,48.25,1293.8,0,49.76153846153846,0
4526-rmtll,masculino,0,sim,sim,8,sim,sim,dsl,sim,sim,nao,sim,nao,sim,dois_anos,sim,cartao_credito,76.15,645.8,0,71.75555555555555,0
6253-gnhwh,feminino,0,sim,sim,71,sim,sim,dsl,sim,sim,sim,sim,nao,nao,dois_anos,nao,cheque_enviado,71.1,5224.95,0,72.56875,0
4566-necev,masculino,0,nao,nao,5,sim,sim,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,nao,cheque_eletronico,96.55,500.1,0,83.35000000000001,1
8080-potjr,feminino,0,nao,nao,30,sim,sim,dsl,sim,nao,sim,nao,sim,sim,um_ano,sim,cartao_credito,79.3,2427.1,0,78.29354838709678,0
6906-mpary,masculino,0,nao,nao,40,sim,nao,fibra_otica,nao,sim,nao,sim,nao,sim,um_ano,sim,cartao_credito,89.6,3488.15,0,85.07682926829268,0
3662-fxjfo,feminino,0,nao,nao,54,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cheque_enviado,20.5,1035.7,0,18.830909090909092,0
8107-rzlnv,masculino,0,sim,nao,72,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,dois_anos,sim,transferencia_bancaria,106.3,7565.35,0,103.63493150684933,0
0516-oohar,masculino,0,sim,sim,28,sim,nao,fibra_otica,nao,sim,sim,nao,sim,sim,um_ano,nao,transferencia_bancaria,100.35,2799.0,0,96.51724137931035,0
2027-cwdnu,masculino,0,sim,sim,18,sim,nao,fibra_otica,nao,nao,nao,sim,nao,sim,mensal,sim,cheque_eletronico,85.6,1601.5,0,84.28947368421052,0
2737-wfvyw,feminino,0,nao,nao,2,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,sim,sim,mensal,sim,cheque_eletronico,45.25,85.5,1,28.5,1
9912-omzds,feminino,0,sim,sim,59,sim,sim,fibra_otica,nao,sim,sim,nao,sim,sim,um_ano,sim,cheque_eletronico,106.15,6256.2,0,104.27,0
3733-zeecp,masculino,0,sim,sim,22,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,sim,cheque_eletronico,51.1,1232.9,0,53.60434782608696,0
7878-rtczg,feminino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,19.9,19.9,0,9.95,1
2452-mrmzf,feminino,1,sim,nao,72,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cartao_credito,25.7,1937.4,0,26.53972602739726,0
2272-qagfo,feminino,1,nao,nao,14,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,74.3,1096.25,1,73.08333333333333,0
7103-ipxpj,masculino,0,sim,nao,50,sim,sim,fibra_otica,nao,nao,nao,sim,sim,sim,um_ano,nao,cheque_eletronico,99.4,5059.75,0,99.21078431372548,0
4342-hfxws,feminino,0,sim,sim,48,sim,nao,dsl,sim,nao,sim,sim,sim,nao,um_ano,nao,transferencia_bancaria,69.7,3023.65,0,61.707142857142856,0
3545-cnwrg,feminino,0,sim,sim,49,sim,sim,fibra_otica,nao,sim,nao,nao,sim,sim,mensal,sim,cheque_eletronico,98.35,4889.2,0,97.78399999999999,0
1785-bphtp,masculino,0,sim,sim,28,sim,nao,fibra_otica,nao,nao,sim,nao,sim,nao,mensal,nao,cheque_eletronico,85.45,2289.9,0,78.96206896551725,0
4989-lixvt,masculino,1,nao,nao,68,sim,sim,fibra_otica,nao,sim,sim,nao,nao,sim,mensal,sim,cheque_eletronico,95.9,6503.2,0,94.24927536231884,0
7315-wyoaw,masculino,0,nao,nao,13,sim,sim,fibra_otica,nao,nao,nao,sim,sim,sim,mensal,nao,cheque_eletronico,100.75,1313.25,0,93.80357142857143,0
1173-xzpyf,feminino,0,nao,nao,11,sim,sim,fibra_otica,nao,nao,sim,nao,sim,nao,mensal,sim,cheque_eletronico,89.2,990.3,0,82.52499999999999,0
9850-owrhq,feminino,0,sim,nao,3,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cartao_credito,74.1,228.0,1,57.0,1
3768-nlubh,masculino,1,sim,nao,57,sim,sim,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,nao,cheque_eletronico,100.6,5746.15,1,99.07155172413792,0
8676-trmjs,masculino,0,nao,nao,3,sim,sim,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,75.0,209.1,1,52.275,1
2509-tfpju,masculino,0,sim,nao,72,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cartao_credito,25.75,1864.2,0,25.536986301369865,0
9530-grmjg,masculino,0,sim,sim,70,sim,sim,dsl,nao,sim,sim,sim,sim,sim,dois_anos,sim,cheque_eletronico,84.1,5979.7,0,84.22112676056338,0
6898-rbtlu,feminino,0,sim,sim,49,sim,sim,dsl,nao,sim,nao,sim,sim,sim,dois_anos,nao,transferencia_bancaria,79.3,3902.45,0,78.04899999999999,0
5481-ntdoh,feminino,1,sim,nao,67,sim,sim,fibra_otica,sim,nao,sim,nao,sim,sim,um_ano,sim,cartao_credito,107.05,7142.5,0,105.03676470588235,0
2068-wwxqz,masculino,0,nao,nao,46,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,transferencia_bancaria,20.05,902.0,0,19.19148936170213,0
7359-ssbjk,feminino,1,nao,nao,64,sim,nao,dsl,sim,sim,nao,sim,sim,nao,dois_anos,sim,cartao_credito,70.2,4481.0,1,68.93846153846154,0
2061-vvfst,feminino,0,sim,nao,37,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,transferencia_bancaria,19.5,805.2,0,21.189473684210526,0
0685-mlyym,feminino,1,nao,nao,2,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,nao,cheque_eletronico,70.75,154.85,1,51.61666666666667,1
0749-irgqe,feminino,1,sim,nao,13,nao,sem_servico_telefone,dsl,nao,nao,nao,nao,sim,sim,mensal,nao,cheque_eletronico,45.3,528.45,0,37.746428571428574,0
2380-damqp,feminino,0,sim,nao,72,sim,sim,fibra_otica,sim,sim,sim,sim,sim,sim,dois_anos,nao,cheque_eletronico,115.15,8349.7,0,114.37945205479453,0
2256-ylylp,masculino,0,sim,sim,68,sim,nao,dsl,nao,nao,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,72.95,4953.25,0,71.78623188405797,0
1272-ilhfg,masculino,0,sim,sim,15,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.65,332.65,0,20.790625,0
0164-xairp,feminino,0,nao,nao,24,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,19.55,470.2,0,18.808,0
5666-cycyz,feminino,0,nao,nao,24,sim,sim,fibra_otica,nao,nao,nao,sim,nao,sim,mensal,sim,cheque_eletronico,89.55,2259.35,0,90.374,0
4011-arphk,masculino,0,nao,nao,27,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,nao,cheque_enviado,50.35,1411.35,0,50.40535714285714,0
8182-pnagi,masculino,0,nao,nao,12,sim,nao,dsl,nao,nao,nao,sim,nao,nao,mensal,nao,transferencia_bancaria,50.25,593.75,1,45.67307692307692,0
6365-hitvu,feminino,0,sim,sim,71,sim,nao,dsl,sim,sim,sim,sim,sim,sim,dois_anos,nao,cartao_credito,87.25,6328.7,0,87.89861111111111,0
7558-imlmt,masculino,0,sim,sim,67,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,cheque_enviado,20.8,1411.9,0,20.76323529411765,0
9488-fyqau,feminino,0,sim,nao,63,sim,sim,fibra_otica,nao,sim,sim,sim,sim,sim,dois_anos,sim,transferencia_bancaria,109.25,6841.4,0,106.896875,0
3590-tcxtb,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,nao,cheque_enviado,20.35,20.35,0,10.175,1
6994-kerxl,masculino,0,nao,nao,4,sim,nao,dsl,nao,nao,nao,nao,nao,sim,mensal,sim,cheque_eletronico,55.9,238.5,0,47.7,1
7957-ryhqd,feminino,1,nao,nao,40,sim,nao,fibra_otica,sim,sim,nao,nao,nao,nao,mensal,sim,cartao_credito,79.2,3233.85,1,78.87439024390244,0
2180-dxneg,feminino,0,nao,nao,12,sim,nao,fibra_otica,nao,nao,sim,nao,sim,sim,mensal,sim,cheque_eletronico,96.0,1062.1,1,81.69999999999999,0
1960-uotym,masculino,0,sim,sim,52,sim,nao,dsl,sim,sim,sim,nao,sim,sim,dois_anos,nao,cheque_eletronico,79.2,4016.3,0,75.77924528301887,0
2740-jfbok,masculino,0,nao,nao,10,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_eletronico,24.0,226.55,0,20.595454545454547,0
6500-jvegc,masculino,0,nao,nao,68,sim,sim,fibra_otica,sim,sim,sim,nao,sim,nao,um_ano,nao,transferencia_bancaria,101.35,7110.75,0,103.05434782608695,0
5515-akoaj,feminino,0,nao,nao,54,sim,sim,fibra_otica,nao,nao,nao,sim,sim,sim,mensal,sim,cheque_eletronico,100.1,5440.9,1,98.92545454545454,0
8976-oqhgt,feminino,0,sim,sim,4,sim,nao,dsl,nao,sim,nao,sim,nao,nao,mensal,nao,cheque_enviado,56.5,235.1,1,47.019999999999996,1
5245-vdbur,feminino,0,sim,nao,52,nao,sem_servico_telefone,dsl,sim,nao,sim,nao,nao,nao,um_ano,nao,cheque_enviado,35.45,1958.95,0,36.96132075471698,0
6230-bsuxy,feminino,1,nao,nao,1,sim,nao,fibra_otica,nao,nao,sim,nao,nao,sim,mensal,sim,cheque_eletronico,85.0,85.0,1,42.5,1
8469-snffh,masculino,0,sim,nao,70,sim,sim,dsl,sim,sim,sim,sim,sim,nao,um_ano,nao,transferencia_bancaria,79.4,5528.9,0,77.8718309859155,0
2144-eswko,masculino,0,nao,nao,43,nao,sem_servico_telefone,dsl,sim,nao,sim,nao,nao,nao,um_ano,sim,cartao_credito,35.2,1463.7,0,33.26590909090909,0
1241-fpmof,masculino,0,nao,nao,52,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,nao,cheque_enviado,19.65,1025.05,0,19.340566037735847,0
9928-bzvlz,feminino,0,nao,nao,12,nao,sem_servico_telefone,dsl,sim,nao,sim,sim,nao,sim,dois_anos,nao,cheque_enviado,49.85,552.1,0,42.46923076923077,0
4114-qmkvn,feminino,0,sim,sim,56,sim,sim,dsl,sim,sim,nao,nao,nao,sim,um_ano,nao,transferencia_bancaria,68.75,3815.4,0,66.93684210526315,0
2775-sefee,masculino,0,nao,sim,0,sim,sim,dsl,sim,sim,nao,sim,nao,nao,dois_anos,sim,transferencia_bancaria,61.9,0.0,0,0.0,1
9003-cpath,masculino,0,nao,nao,42,sim,sim,fibra_otica,nao,nao,sim,nao,nao,nao,mensal,nao,cheque_eletronico,79.9,3313.4,0,77.05581395348837,0
1754-gkypy,masculino,1,sim,nao,22,sim,nao,fibra_otica,nao,nao,nao,nao,sim,sim,mensal,sim,transferencia_bancaria,89.75,1938.9,0,84.3,0
5294-cdgwy,masculino,0,sim,sim,51,nao,sem_servico_telefone,dsl,sim,sim,sim,nao,sim,sim,um_ano,nao,cheque_eletronico,59.3,3014.65,1,57.97403846153846,0
7956-xqwgu,masculino,0,nao,nao,27,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cartao_credito,19.4,460.25,0,16.4375,0
1591-mqjtp,masculino,1,sim,nao,51,sim,sim,fibra_otica,sim,nao,sim,nao,nao,sim,um_ano,sim,transferencia_bancaria,93.65,4839.15,0,93.06057692307692,0
5295-pcjoo,masculino,0,nao,sim,4,sim,nao,dsl,sim,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,49.4,184.4,1,36.88,1
2369-fevno,masculino,0,nao,nao,1,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,mensal,sim,cheque_enviado,19.9,19.9,0,9.95,1
9863-jzaic,masculino,0,nao,nao,35,sim,nao,dsl,nao,nao,nao,nao,sim,nao,mensal,nao,cheque_enviado,55.0,2010.55,1,55.84861111111111,0
7471-mqpos,masculino,1,sim,sim,71,sim,sim,dsl,nao,sim,sim,sim,nao,sim,um_ano,sim,transferencia_bancaria,72.9,5139.65,0,71.38402777777777,0
7660-hdpjv,feminino,0,nao,nao,1,sim,nao,fibra_otica,nao,nao,nao,nao,nao,nao,mensal,sim,cheque_eletronico,69.2,69.2,1,34.6,1
5115-sqaau,feminino,0,sim,sim,69,sim,sim,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,dois_anos,sim,transferencia_bancaria,25.6,1673.4,0,23.905714285714286,0
9845-qomad,masculino,0,sim,sim,14,sim,nao,nao,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,sem_servico_internet,um_ano,nao,cheque_enviado,19.75,309.35,0,20.623333333333335,0
7672-vfmxz,masculino,0,sim,nao,57,sim,nao,dsl,sim,nao,nao,sim,nao,nao,mensal,nao,cheque_eletronico,55.7,3171.6,0,54.682758620689654,0
